month,meter,unit,type,cons,rate,band,actual_consumption_charge,actual_tax,actual_csrv,actual_total,expected_cc,expected_stamp,expected_csrv,expected_total,total_diff,pct_error,status
02,94246549,Offices-5-2-3,ELECTRICITY,392.484,2.2,2,864.12,12.0,20.0,896.123,863.46,12.56,20,896.02,0.1,0.01,CLOSE
02,94246730,Offices-4-1-5,ELECTRICITY,192.248,1.68,1,323.23,6.0,15.0,344.227,322.98,6.15,15,344.13,0.1,0.03,CLOSE
02,94246709,Offices-6-4-1,ELECTRICITY,1393.684,2.33,4,3247.98,44.0,40.0,3331.98,3247.28,44.6,40,3331.88,0.1,0.0,CLOSE
02,94246716,Offices-4-3-1,ELECTRICITY,272.769,2.2,2,600.92,8.0,20.0,628.919,600.09,8.73,20,628.82,0.1,0.02,CLOSE
02,94246719,Offices-4-2-6,ELECTRICITY,13.381,0.85,0,11.9,0.0,5.0,16.901,11.37,0.43,5,16.8,0.1,0.6,CLOSE
02,94246706,Offices-6-0-1,ELECTRICITY,1078.931,2.33,4,2514.53,34.0,40.0,2588.534,2513.91,34.53,40,2588.44,0.09,0.0,CLOSE
02,94246714,Offices-7-3-2,ELECTRICITY,182.072,1.68,1,306.81,5.0,15.0,326.806,305.88,5.83,15,326.71,0.1,0.03,CLOSE
02,94246726,Offices-4-1-6,ELECTRICITY,148.013,1.68,1,249.5,4.0,15.0,268.497,248.66,4.74,15,268.4,0.1,0.04,CLOSE
02,94246731,Offices-4-4-4/5,ELECTRICITY,435.437,2.2,2,958.99,13.0,20.0,991.994,957.96,13.93,20,991.89,0.1,0.01,CLOSE
02,94246733,Plug infinity,ELECTRICITY,2554.848,2.33,4,6100.1,0.0,0.0,6100.099,5952.8,81.76,40,6074.56,25.54,0.42,MISMATCH
02,94246708,Offices-5-1-5,ELECTRICITY,271.051,2.2,2,597.09,8.0,20.0,625.085,596.31,8.67,20,624.98,0.11,0.02,CLOSE
02,94246710,Offices-6-1-4,ELECTRICITY,44.965,0.85,0,38.76,1.0,5.0,44.758,38.22,1.44,5,44.66,0.1,0.22,CLOSE
02,94246734,Offices-5-1-8,ELECTRICITY,246.309,1.68,1,414.78,7.0,15.0,436.78,413.8,7.88,15,436.68,0.1,0.02,CLOSE
02,94246735,Offices-5-1-9,ELECTRICITY,903.459,2.27,3,2009.86,28.0,25.0,2062.861,2050.85,28.91,25,2104.76,-41.9,1.99,MISMATCH
02,94246725,Offices-7-3-3,ELECTRICITY,124.86,1.68,1,210.86,3.0,15.0,228.859,209.76,4.0,15,228.76,0.1,0.04,CLOSE
02,94246705,Offices-7-0-4,ELECTRICITY,680.366,2.27,3,1503.3,21.0,25.0,1549.301,1544.43,21.77,25,1591.2,-41.9,2.63,MISMATCH
02,94246713,Offices-6-3-10,ELECTRICITY,3.279,0.85,0,2.99,0.0,5.0,7.991,2.79,0.1,5,9.1,-1.11,12.2,MARGINAL
02,94246717,Offices-7-1-2,ELECTRICITY,319.395,2.2,2,702.99,10.0,20.0,732.989,702.67,10.22,20,732.89,0.1,0.01,CLOSE
02,94246711,Offices-4-0-9,ELECTRICITY,165.113,1.68,1,277.77,5.0,15.0,297.772,277.39,5.28,15,297.67,0.1,0.03,CLOSE
02,94246707,Offices-7-4-9,ELECTRICITY,0.0,0.85,0,9.1,0.0,0.0,9.1,0.0,0.0,5,9.1,0.0,0.0,MATCH
02,94246358,Offices-7-0-1,ELECTRICITY,666.085,2.27,3,1470.43,21.0,25.0,1516.426,1512.01,21.31,25,1558.32,-41.89,2.69,MISMATCH
02,94246349,Offices-5-2-8,ELECTRICITY,0.0,0.85,0,9.1,0.0,0.0,9.1,0.0,0.0,5,9.1,0.0,0.0,MATCH
02,94246350,Offices-4-4-1/2,ELECTRICITY,271.726,2.2,2,598.59,8.0,20.0,626.592,597.8,8.7,20,626.5,0.09,0.01,CLOSE
02,94246551,Offices-7-1-7,ELECTRICITY,617.474,2.27,3,1360.52,19.0,25.0,1404.524,1401.67,19.76,25,1446.43,-41.91,2.9,MISMATCH
02,94246548,Offices-7-1-8,ELECTRICITY,169.245,1.68,1,284.85,5.0,15.0,304.846,284.33,5.42,15,304.75,0.1,0.03,CLOSE
02,94246352,Offices-6-1-9,ELECTRICITY,838.816,2.27,3,1863.05,26.0,25.0,1914.054,1904.11,26.84,25,1955.95,-41.9,2.14,MISMATCH
02,94246351,Offices-6-1-8,ELECTRICITY,679.44,2.27,3,1501.17,21.0,25.0,1547.17,1542.33,21.74,25,1589.07,-41.9,2.64,MISMATCH
02,94246795,Offices-6-1-7,ELECTRICITY,584.064,2.2,2,1285.73,18.0,20.0,1323.73,1284.94,18.69,20,1323.63,0.1,0.01,CLOSE
02,94246784,Offices-6-2-7,ELECTRICITY,795.604,2.27,3,1764.58,25.0,25.0,1814.58,1806.02,25.46,25,1856.48,-41.9,2.26,MISMATCH
02,94246356,Offices-5-4-4,ELECTRICITY,99.778,0.85,0,85.1,3.0,5.0,93.103,84.81,3.19,5,93.0,0.1,0.11,CLOSE
02,94246552,Offices-2-3-5,ELECTRICITY,434.325,2.2,2,956.51,13.0,20.0,989.512,955.51,13.9,20,989.41,0.1,0.01,CLOSE
02,94246797,Offices-2-1-7,ELECTRICITY,579.205,2.2,2,1274.88,18.0,20.0,1312.884,1274.25,18.53,20,1312.78,0.1,0.01,CLOSE
02,94246767,Offices-7-3-8,ELECTRICITY,255.709,2.2,2,562.84,8.0,20.0,590.841,562.56,8.18,20,590.74,0.1,0.02,CLOSE
02,94246779,Offices-7-3-9,ELECTRICITY,2017.124,2.33,4,4700.55,64.0,40.0,4804.545,4699.9,64.55,40,4804.45,0.1,0.0,CLOSE
02,94246796,Offices-6-2-3,ELECTRICITY,219.973,1.68,1,369.69,7.0,15.0,391.693,369.55,7.04,15,391.59,0.1,0.03,CLOSE
02,94246788,Offices-4-3-4,ELECTRICITY,1524.112,2.33,4,3552.05,48.0,40.0,3640.051,3551.18,48.77,40,3639.95,0.1,0.0,CLOSE
02,94246765,Offices-6-3-1/12/13,ELECTRICITY,1117.085,2.33,4,2603.65,35.0,40.0,2678.654,2602.81,35.75,40,2678.56,0.09,0.0,CLOSE
02,94246774,Offices-4-1-1,ELECTRICITY,0.0,0.85,0,9.1,0.0,0.0,9.1,0.0,0.0,5,9.1,0.0,0.0,MATCH
02,94246766,Offices-2-3-3,ELECTRICITY,414.386,2.2,2,912.01,13.0,20.0,945.009,911.65,13.26,20,944.91,0.1,0.01,CLOSE
02,94246798,Offices-6-4-12,ELECTRICITY,3.381,0.85,0,3.08,0.0,5.0,8.081,2.87,0.11,5,9.1,-1.02,11.21,MARGINAL
02,94246789,Offices-6-4-11,ELECTRICITY,2.205,0.85,0,2.04,0.0,5.0,7.044,1.87,0.07,5,9.1,-2.06,22.64,MARGINAL
02,94246769,Offices-6-3-7/8,ELECTRICITY,613.484,2.27,3,1351.34,19.0,25.0,1395.339,1392.61,19.63,25,1437.24,-41.9,2.92,MISMATCH
02,94246783,Offices-4-3-13,ELECTRICITY,565.226,2.2,2,1243.68,18.0,20.0,1281.684,1243.5,18.09,20,1281.59,0.09,0.01,CLOSE
02,94246790,Offices-4-1-11,ELECTRICITY,4.545,0.85,0,4.11,0.0,5.0,9.108,3.86,0.15,5,9.1,0.01,0.11,CLOSE
02,94246793,Offices-7-4-4,ELECTRICITY,0.0,0.85,0,9.1,0.0,0.0,9.1,0.0,0.0,5,9.1,0.0,0.0,MATCH
02,94246771,Offices-7-4-5,ELECTRICITY,310.151,2.2,2,683.36,9.0,20.0,712.356,682.33,9.92,20,712.25,0.11,0.02,CLOSE
02,94246780,Offices-6-2-8,ELECTRICITY,275.819,2.2,2,607.73,8.0,20.0,635.727,606.8,8.83,20,635.63,0.1,0.02,CLOSE
02,94246768,Offices-6-1-2,ELECTRICITY,1730.617,2.33,4,4032.82,55.0,40.0,4127.816,4032.34,55.38,40,4127.72,0.1,0.0,CLOSE
02,94246781,Offices-5-1-1-2,ELECTRICITY,762.224,2.27,3,1688.74,24.0,25.0,1737.739,1730.25,24.39,25,1779.64,-41.9,2.35,MISMATCH
02,94246782,Offices-6-2-11,ELECTRICITY,373.67,2.2,2,823.13,11.0,20.0,854.131,822.07,11.96,20,854.03,0.1,0.01,CLOSE
02,94246770,Offices-7-1-9,ELECTRICITY,289.118,2.2,2,636.41,9.0,20.0,665.41,636.06,9.25,20,665.31,0.1,0.02,CLOSE
02,94246791,Offices-2-4-1,ELECTRICITY,182.006,1.68,1,306.69,5.0,15.0,326.694,305.77,5.82,15,326.59,0.1,0.03,CLOSE
02,94246802,Offices-2-3-2,ELECTRICITY,0.0,0.85,0,9.1,0.0,0.0,9.1,0.0,0.0,5,9.1,0.0,0.0,MATCH
02,94246772,Offices-2-4-9,ELECTRICITY,2553.844,2.33,4,5951.28,81.0,40.0,6072.279,5950.46,81.72,40,6072.18,0.1,0.0,CLOSE
02,94246775,Offices-7-3-1,ELECTRICITY,220.844,1.68,1,371.18,7.0,15.0,393.184,371.02,7.07,15,393.09,0.09,0.02,CLOSE
02,94246764,Offices-2-2-5,ELECTRICITY,942.676,2.27,3,2098.14,30.0,25.0,2153.139,2139.87,30.17,25,2195.04,-41.9,1.91,MISMATCH
02,94246776,Offices-7-3-7,ELECTRICITY,0.0,0.85,0,9.1,0.0,0.0,9.1,0.0,0.0,5,9.1,0.0,0.0,MATCH
02,94246792,Offices-2-3-8-9,ELECTRICITY,1424.496,2.33,4,3319.76,45.0,40.0,3404.758,3319.08,45.58,40,3404.66,0.1,0.0,CLOSE
02,94246773,Offices-6-0-8,ELECTRICITY,706.959,2.27,3,1563.52,22.0,25.0,1610.518,1604.8,22.62,25,1652.42,-41.9,2.54,MISMATCH
02,94246777,Offices-4-3-7,ELECTRICITY,0.0,0.85,0,9.1,0.0,0.0,9.1,0.0,0.0,5,9.1,0.0,0.0,MATCH
02,94246785,Offices-7-2-7-8-9,ELECTRICITY,1803.386,2.33,4,4202.7,57.0,40.0,4299.697,4201.89,57.71,40,4299.6,0.1,0.0,CLOSE
02,94246749,Offices-7-2-6,ELECTRICITY,18.893,0.85,0,16.76,0.0,5.0,21.763,16.06,0.6,5,21.66,0.1,0.46,CLOSE
02,96181014,Offices-7-2-1/2/3/4/5,ELECTRICITY,0.0,0.85,0,9.1,0.0,0.0,9.1,0.0,0.0,5,9.1,0.0,0.0,MATCH
02,94246786,Offices-6-3-5,ELECTRICITY,277.718,2.2,2,611.97,8.0,20.0,639.965,610.98,8.89,20,639.87,0.1,0.02,CLOSE
02,94246763,Offices-6-1-12,ELECTRICITY,101.34,1.68,1,170.59,3.0,15.0,188.593,170.25,3.24,15,188.49,0.1,0.05,CLOSE
02,94246787,Offices-5-2-2,ELECTRICITY,55.328,0.85,0,47.9,1.0,5.0,53.898,47.03,1.77,5,53.8,0.1,0.19,CLOSE
02,94246752,Offices-6-2-4,ELECTRICITY,11.345,0.85,0,10.11,0.0,5.0,15.106,9.64,0.36,5,15.0,0.11,0.73,CLOSE
02,94246794,Offices-2-2-6-7,ELECTRICITY,1452.085,2.33,4,3383.92,46.0,40.0,3469.924,3383.36,46.47,40,3469.83,0.09,0.0,CLOSE
02,94246800,Offices-6-4-5,ELECTRICITY,822.555,2.27,3,1825.62,26.0,25.0,1876.62,1867.2,26.32,25,1918.52,-41.9,2.18,MISMATCH
02,94246778,Offices-7-1-6,ELECTRICITY,10.789,0.85,0,9.62,0.0,5.0,14.615,9.17,0.35,5,14.52,0.1,0.69,CLOSE
02,94246751,Offices-4-0-11,ELECTRICITY,0.0,0.85,0,9.1,0.0,0.0,9.1,0.0,0.0,5,9.1,0.0,0.0,MATCH
02,94246750,Retail-513,ELECTRICITY,1218.376,2.33,4,2839.9,38.0,40.0,2917.904,2838.82,38.99,40,2917.81,0.09,0.0,CLOSE
02,94246748,Offices-4-3-6,ELECTRICITY,427.282,2.2,2,940.79,13.0,20.0,973.793,940.02,13.67,20,973.69,0.1,0.01,CLOSE
02,91969845,Retail-407,ELECTRICITY,9175.084,2.33,4,21378.65,293.0,40.0,21711.647,21377.95,293.6,40,21711.55,0.1,0.0,CLOSE
02,94246746,Offices-4-0-8,ELECTRICITY,374.779,2.2,2,825.61,11.0,20.0,856.605,824.51,11.99,20,856.5,0.11,0.01,CLOSE
02,94246747,Caravan,ELECTRICITY,1043.321,2.33,4,2431.42,33.0,40.0,2504.423,2430.94,33.39,40,2504.33,0.09,0.0,CLOSE
02,94246745,Retail-B1,ELECTRICITY,2162.761,2.33,4,5039.54,69.0,40.0,5148.541,5039.23,69.21,40,5148.44,0.1,0.0,CLOSE
02,94246858,Offices-6-3-3,ELECTRICITY,26.649,0.85,0,23.6,0.0,5.0,28.603,22.65,0.85,5,28.5,0.1,0.35,CLOSE
02,96181025,Retail-308,ELECTRICITY,848.95,2.27,3,1885.38,27.0,25.0,1937.382,1927.12,27.17,25,1979.29,-41.91,2.12,MISMATCH
02,94246885,Offices-4-1-12,ELECTRICITY,7.011,0.85,0,6.28,0.0,5.0,11.283,5.96,0.22,5,11.18,0.1,0.89,CLOSE
02,96181016,Offices-2-0-1-2-10-11,ELECTRICITY,2584.256,2.33,4,6022.11,82.0,40.0,6144.112,6021.32,82.7,40,6144.02,0.09,0.0,CLOSE
02,94246875,Offices-2-1-1-2,ELECTRICITY,2235.712,2.33,4,5209.85,71.0,40.0,5320.85,5209.21,71.54,40,5320.75,0.1,0.0,CLOSE
02,94246874,Offices-4-2-7,ELECTRICITY,177.089,1.68,1,298.27,5.0,15.0,318.275,297.51,5.67,15,318.18,0.09,0.03,CLOSE
02,94246886,Retail-502,ELECTRICITY,3866.342,2.33,4,9009.4,123.0,40.0,9172.398,9008.58,123.72,40,9172.3,0.1,0.0,CLOSE
02,94246880,Retail-515,ELECTRICITY,3.69,0.85,0,3.35,0.0,5.0,8.354,3.14,0.12,5,9.1,-0.75,8.24,CLOSE
02,94246879,Offices-5-1-6,ELECTRICITY,0.865,0.85,0,9.1,0.0,0.0,9.1,0.74,0.03,5,9.1,0.0,0.0,MATCH
02,94246877,Offices-6-1-3,ELECTRICITY,39.36,0.85,0,33.81,1.0,5.0,39.815,33.46,1.26,5,39.72,0.09,0.23,CLOSE
02,94246878,Offices-6-2-5,ELECTRICITY,67.871,0.85,0,57.96,2.0,5.0,64.961,57.69,2.17,5,64.86,0.1,0.15,CLOSE
02,96181008,Retail-309,ELECTRICITY,0.0,0.85,0,9.1,0.0,0.0,9.1,0.0,0.0,5,9.1,0.0,0.0,MATCH
02,94246876,Offices-5-4-3,ELECTRICITY,6.005,0.85,0,5.4,0.0,5.0,10.396,5.1,0.19,5,10.29,0.11,1.07,CLOSE
02,94246812,Offices-6-0-4,ELECTRICITY,20.574,0.85,0,18.25,0.0,5.0,23.245,17.49,0.66,5,23.15,0.1,0.43,CLOSE
02,96180991,restaurant Building 1 EDNC,ELECTRICITY,0.0,0.85,0,9.1,0.0,0.0,9.1,0.0,0.0,5,9.1,0.0,0.0,MATCH
02,94247190,Offices-5-0-2,ELECTRICITY,20.251,0.85,0,17.96,0.0,5.0,22.961,17.21,0.65,5,22.86,0.1,0.44,CLOSE
02,94247192,Offices-5-0-1,ELECTRICITY,22.123,0.85,0,19.61,0.0,5.0,24.611,18.8,0.71,5,24.51,0.1,0.41,CLOSE
02,94247195,Elrowwad Construction,ELECTRICITY,538.967,2.2,2,1186.07,17.0,20.0,1223.073,1185.73,17.25,20,1222.98,0.09,0.01,CLOSE
02,94247202,Retail-516,ELECTRICITY,1.0,0.85,0,0.98,0.0,5.0,5.982,0.85,0.03,5,9.1,-3.12,34.29,MARGINAL
02,94247199,Offices-2-4-5,ELECTRICITY,0.0,0.85,0,9.1,0.0,0.0,9.1,0.0,0.0,5,9.1,0.0,0.0,MATCH
02,94247196,Offices-5-4-8/9,ELECTRICITY,23.602,0.85,0,20.92,0.0,5.0,25.916,20.06,0.76,5,25.82,0.1,0.39,CLOSE
03,90392880,Retail-405,ELECTRICITY,3726.785,2.33,4,8683.77,119.0,40.0,8842.766,8683.41,119.26,40,8842.67,0.1,0.0,CLOSE
03,90392881,Retail-503,ELECTRICITY,3766.135,2.33,4,8775.71,120.0,40.0,8935.71,8775.09,120.52,40,8935.61,0.1,0.0,CLOSE
03,88747143,Retail-403,ELECTRICITY,2053.092,2.33,4,4784.5,65.0,40.0,4889.502,4783.7,65.7,40,4889.4,0.1,0.0,CLOSE
03,88747138,Offices-6-4-2,ELECTRICITY,366.964,2.2,2,808.16,11.0,20.0,839.162,807.32,11.74,20,839.06,0.1,0.01,CLOSE
03,88747162,Offices-5-4-7,ELECTRICITY,326.915,2.2,2,719.77,10.0,20.0,749.773,719.21,10.46,20,749.67,0.1,0.01,CLOSE
03,88747055,Offices-6-4-13,ELECTRICITY,80.866,0.85,0,69.42,2.0,5.0,76.423,68.74,2.59,5,76.33,0.09,0.12,CLOSE
03,88747137,Offices-4-2-9,ELECTRICITY,740.008,2.27,3,1638.6,23.0,25.0,1686.598,1679.82,23.68,25,1728.5,-41.9,2.42,MISMATCH
03,88747175,Offices-2-4-6/7/8,ELECTRICITY,2513.428,2.33,4,5856.82,80.0,40.0,5976.816,5856.29,80.43,40,5976.72,0.1,0.0,CLOSE
03,88747164,Offices-7-1-3,ELECTRICITY,83.436,0.85,0,71.69,2.0,5.0,78.689,70.92,2.67,5,78.59,0.1,0.13,CLOSE
03,88747145,Offices-5-2-4,ELECTRICITY,0.0,0.85,0,9.1,0.0,0.0,9.1,0.0,0.0,5,9.1,0.0,0.0,MATCH
03,88546838,Offices-7-4-6,ELECTRICITY,33.833,0.85,0,28.94,1.0,5.0,34.94,28.76,1.08,5,34.84,0.1,0.29,CLOSE
03,88546844,Offices-4-4-10,ELECTRICITY,0.0,0.85,0,9.1,0.0,0.0,9.1,0.0,0.0,5,9.1,0.0,0.0,MATCH
03,88546845,Offices-4-1-10,ELECTRICITY,169.043,1.68,1,284.5,5.0,15.0,304.501,283.99,5.41,15,304.4,0.1,0.03,CLOSE
03,88546837,Offices-7-1-1,ELECTRICITY,204.504,1.68,1,344.21,6.0,15.0,365.21,343.57,6.54,15,365.11,0.1,0.03,CLOSE
03,88546847,Offices-6-4-7,ELECTRICITY,889.577,2.27,3,1977.9,28.0,25.0,2030.905,2019.34,28.47,25,2072.81,-41.9,2.02,MISMATCH
03,88546843,Offices-6-4-8/9,ELECTRICITY,1370.569,2.33,4,3194.38,43.0,40.0,3277.383,3193.43,43.86,40,3277.29,0.09,0.0,CLOSE
03,88546832,Offices-5-2-7,ELECTRICITY,951.661,2.27,3,2118.82,30.0,25.0,2173.823,2160.27,30.45,25,2215.72,-41.9,1.89,MISMATCH
03,88546840,Offices-4-2-12,ELECTRICITY,5.597,0.85,0,5.04,0.0,5.0,10.036,4.76,0.18,5,9.94,0.1,1.01,CLOSE
03,88546841,Offices-4-0-6,ELECTRICITY,109.111,1.68,1,183.9,3.0,15.0,201.897,183.31,3.49,15,201.8,0.1,0.05,CLOSE
03,88747146,Retail-404,ELECTRICITY,2479.863,2.33,4,5778.53,79.0,40.0,5897.535,5778.08,79.36,40,5897.44,0.1,0.0,CLOSE
03,89384496,Retail-703,ELECTRICITY,12401.35,2.33,4,28896.09,396.0,40.0,29332.088,28895.15,396.84,40,29331.99,0.1,0.0,CLOSE
03,88546865,Offices-4-3-2,ELECTRICITY,269.638,2.2,2,593.93,8.0,20.0,621.931,593.2,8.63,20,621.83,0.1,0.02,CLOSE
03,88546846,Offices-4-3-3,ELECTRICITY,985.265,2.27,3,2195.18,31.0,25.0,2251.179,2236.55,31.53,25,2293.08,-41.9,1.83,MISMATCH
03,89384486,Rowad-building,ELECTRICITY,10701.72,2.33,4,24935.56,342.0,40.0,25317.562,24935.01,342.46,40,25317.47,0.09,0.0,CLOSE
03,89384490,Rowad-building,ELECTRICITY,6543.04,2.33,4,15245.76,209.0,40.0,15494.76,15245.28,209.38,40,15494.66,0.1,0.0,CLOSE
03,88747144,Retail-603,ELECTRICITY,4292.742,2.33,4,10002.56,137.0,40.0,10179.555,10002.09,137.37,40,10179.46,0.1,0.0,CLOSE
03,88747142,Retail-301,ELECTRICITY,4495.892,2.33,4,10476.4,143.0,40.0,10659.396,10475.43,143.87,40,10659.3,0.1,0.0,CLOSE
03,88747177,Offices-5-2-1,ELECTRICITY,158.692,1.68,1,266.78,5.0,15.0,286.78,266.6,5.08,15,286.68,0.1,0.03,CLOSE
03,91969844,Retail-505,ELECTRICITY,54234.72,2.33,4,126367.51,1735.0,40.0,128142.508,126366.9,1735.51,40,128142.41,0.1,0.0,CLOSE
03,88546890,Retail-501,ELECTRICITY,3704.291,2.33,4,8631.64,118.0,40.0,8789.635,8631.0,118.54,40,8789.54,0.09,0.0,CLOSE
03,88747148,Offices-2-3-6,ELECTRICITY,21.824,0.85,0,19.35,0.0,5.0,24.348,18.55,0.7,5,24.25,0.1,0.41,CLOSE
03,88747147,Offices-2-3-7,ELECTRICITY,260.982,2.2,2,574.61,8.0,20.0,602.611,574.16,8.35,20,602.51,0.1,0.02,CLOSE
03,91969827,Retail-602,ELECTRICITY,4520.951,2.33,4,10534.58,144.0,40.0,10718.585,10533.82,144.67,40,10718.49,0.09,0.0,CLOSE
03,91969828,Retail-307,ELECTRICITY,7129.8,2.33,4,16612.69,228.0,40.0,16880.687,16612.43,228.15,40,16880.58,0.11,0.0,CLOSE
03,91969830,Retail-702,ELECTRICITY,14748.88,2.33,4,34365.95,471.0,40.0,34876.954,34364.89,471.96,40,34876.85,0.1,0.0,CLOSE
03,89384517,Retail-504,ELECTRICITY,6905.953,2.33,4,16091.96,220.0,40.0,16351.96,16090.87,220.99,40,16351.86,0.1,0.0,CLOSE
03,88747140,Offices-6-3-11,ELECTRICITY,336.952,2.2,2,742.18,10.0,20.0,772.176,741.29,10.78,20,772.07,0.11,0.01,CLOSE
03,88546829,Retail-302,ELECTRICITY,6832.923,2.33,4,15921.46,218.0,40.0,16179.463,15920.71,218.65,40,16179.36,0.1,0.0,CLOSE
03,88546857,Retail-304,ELECTRICITY,4518.239,2.33,4,10528.18,144.0,40.0,10712.179,10527.5,144.58,40,10712.08,0.1,0.0,CLOSE
03,88546848,Retail-306,ELECTRICITY,1116.921,2.33,4,2603.27,35.0,40.0,2678.266,2602.43,35.74,40,2678.17,0.1,0.0,CLOSE
03,91980638,Chiller-1,ELECTRICITY,2972.8,2.33,4,6926.85,95.0,40.0,7061.853,6926.62,95.13,40,7061.75,0.1,0.0,CLOSE
03,91980639,Chiller-2,ELECTRICITY,35896.799,2.33,4,83640.34,1148.0,40.0,84828.338,83639.54,1148.7,40,84828.24,0.1,0.0,CLOSE
03,91980640,Chiller-3,ELECTRICITY,19932.002,2.33,4,46442.49,637.0,40.0,47119.488,46441.56,637.82,40,47119.38,0.11,0.0,CLOSE
03,91980641,Chiller-4,ELECTRICITY,13608.798,2.33,4,31709.08,435.0,40.0,32184.08,31708.5,435.48,40,32183.98,0.1,0.0,CLOSE
03,94246799,Retail-205,ELECTRICITY,73.321,0.85,0,62.77,2.0,5.0,69.768,62.32,2.35,5,69.67,0.1,0.14,CLOSE
03,89384504,Retail-201-202-203,ELECTRICITY,1989.72,2.33,4,4636.82,63.0,40.0,4739.818,4636.05,63.67,40,4739.72,0.1,0.0,CLOSE
03,88546861,Retail-512,ELECTRICITY,871.644,2.27,3,1937.62,27.0,25.0,1989.623,1978.63,27.89,25,2031.52,-41.9,2.06,MISMATCH
03,88546828,Retail-305,ELECTRICITY,3245.497,2.33,4,7562.96,103.0,40.0,7705.963,7562.01,103.86,40,7705.87,0.09,0.0,CLOSE
03,89384491,Retail-406,ELECTRICITY,7822.25,2.33,4,18226.25,250.0,40.0,18516.253,18225.84,250.31,40,18516.15,0.1,0.0,CLOSE
03,88747059,Retail-310,ELECTRICITY,4229.716,2.33,4,9855.69,135.0,40.0,10030.688,9855.24,135.35,40,10030.59,0.1,0.0,CLOSE
03,88546842,Offices-4-1-13,ELECTRICITY,62.155,0.85,0,53.92,1.0,5.0,59.919,52.83,1.99,5,59.82,0.1,0.17,CLOSE
03,88546935,Offices-5-2-9,ELECTRICITY,316.278,2.2,2,696.03,10.0,20.0,726.031,695.81,10.12,20,725.93,0.1,0.01,CLOSE
03,88546831,Offices-7-3-6,ELECTRICITY,259.153,2.2,2,570.53,8.0,20.0,598.528,570.14,8.29,20,598.43,0.1,0.02,CLOSE
03,91969829,Retail-514,ELECTRICITY,8556.54,2.33,4,19937.65,273.0,40.0,20250.647,19936.74,273.81,40,20250.55,0.1,0.0,CLOSE
03,88546980,Retail-510,ELECTRICITY,6914.356,2.33,4,16110.81,221.0,40.0,16371.808,16110.45,221.26,40,16371.71,0.1,0.0,CLOSE
03,88546908,Offices-2-0-3,ELECTRICITY,49.497,0.85,0,42.76,1.0,5.0,48.755,42.07,1.58,5,48.65,0.11,0.23,CLOSE
03,88546945,Offices-2-1-3/4,ELECTRICITY,1341.116,2.33,4,3125.82,42.0,40.0,3207.815,3124.8,42.92,40,3207.72,0.1,0.0,CLOSE
03,91969841,Offices-2-0-4/5/6/7/8,ELECTRICITY,5692.98,2.33,4,13264.92,182.0,40.0,13486.918,13264.64,182.18,40,13486.82,0.1,0.0,CLOSE
03,94246384,Offices-2-0-9,ELECTRICITY,0.0,0.85,0,9.1,0.0,0.0,9.1,0.0,0.0,5,9.1,0.0,0.0,MATCH
03,88546839,Offices-2-2-1,ELECTRICITY,1020.52,2.33,4,2378.57,32.0,40.0,2450.567,2377.81,32.66,40,2450.47,0.1,0.0,CLOSE
03,88546971,Offices-4-2-11,ELECTRICITY,22.512,0.85,0,19.95,0.0,5.0,24.955,19.14,0.72,5,24.86,0.09,0.36,CLOSE
03,91980642,Beltone-Building,ELECTRICITY,74264.6,2.33,4,173037.08,2376.0,40.0,175453.085,173036.52,2376.47,40,175452.99,0.1,0.0,CLOSE
03,88546906,Offices-2-2-8/9,ELECTRICITY,2293.338,2.33,4,5343.96,73.0,40.0,5456.963,5343.48,73.39,40,5456.87,0.09,0.0,CLOSE
03,88546970,Offices-4-4-3,ELECTRICITY,384.723,2.2,2,846.8,12.0,20.0,878.801,846.39,12.31,20,878.7,0.1,0.01,CLOSE
03,88546872,Offices-4-2-4,ELECTRICITY,560.267,2.2,2,1233.62,17.0,20.0,1270.615,1232.59,17.93,20,1270.52,0.1,0.01,CLOSE
03,88546924,Retail-604,ELECTRICITY,5791.608,2.33,4,13494.88,185.0,40.0,13719.877,13494.45,185.33,40,13719.78,0.1,0.0,CLOSE
03,91969831,Retail-511,ELECTRICITY,9167.804,2.33,4,21361.45,293.0,40.0,21694.452,21360.98,293.37,40,21694.35,0.1,0.0,CLOSE
03,88546869,Offices-6-0-7,ELECTRICITY,673.281,2.27,3,1486.99,21.0,25.0,1532.991,1528.35,21.54,25,1574.89,-41.9,2.66,MISMATCH
03,91969835,Retail-601,ELECTRICITY,5783.16,2.33,4,13474.92,185.0,40.0,13699.923,13474.76,185.06,40,13699.82,0.1,0.0,CLOSE
03,94246370,Offices-6-4-3,ELECTRICITY,299.759,2.2,2,660.16,9.0,20.0,689.161,659.47,9.59,20,689.06,0.1,0.01,CLOSE
03,91969842,Retail-303,ELECTRICITY,6602.7,2.33,4,15384.68,211.0,40.0,15635.676,15384.29,211.29,40,15635.58,0.1,0.0,CLOSE
03,91969846,Retail-204,ELECTRICITY,0.0,0.85,0,9.1,0.0,0.0,9.1,0.0,0.0,5,9.1,0.0,0.0,MATCH
03,91969832,Retail-401,ELECTRICITY,4754.151,2.33,4,11077.4,152.0,40.0,11269.403,11077.17,152.13,40,11269.3,0.1,0.0,CLOSE
03,94246305,Offices-4-2-13,ELECTRICITY,274.377,2.2,2,604.51,8.0,20.0,632.509,603.63,8.78,20,632.41,0.1,0.02,CLOSE
